Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
196,a6cDDFf46A8dDc9,Faulkner-Shah,https://carey.com/,United States Virgin Islands,User-centric multi-state alliance,1987,Mining / Metals,320
197,ded9Da512AA2662,Huber Ltd,https://www.mccarthy.com/,Guatemala,Public-key contextually-based archive,1982,Entertainment / Movie Production,8317
198,4CE6CD909763eC9,Mooney-Gibson,https://jacobson.com/,Netherlands Antilles,Decentralized scalable policy,2018,Outsourcing / Offshoring,6030
199,32C7a178b6D4fe0,Acosta-Meyers,https://williams.com/,Norway,Expanded radical throughput,2016,Graphic Design / Web Design,68
200,7b5CD6E7506a452,"Ingram, James and Fisher",http://branch.info/,Liberia,Focused bandwidth-monitored portal,1996,Building Materials,9119
201,CCfbfc23A3FB5e4,"Swanson, Turner and Kirby",http://moreno-kirk.biz/,Iran,Quality-focused heuristic encryption,2022,Investment Management / Hedge Fund / Private Equity,3033
202,c0e0a6CcAdEC3FF,"Moses, Jarvis and Mcclain",https://butler.com/,American Samoa,Monitored attitude-oriented core,1981,Judiciary,6446
203,e00AD35971ffeCe,"Ball, Summers and Bradley",http://www.hess-mueller.org/,Tunisia,Streamlined zero tolerance function,2016,Medical Practice,6273
204,8833Ae9905be2E2,Vang LLC,https://www.hull.net/,Uzbekistan,Profound motivating groupware,2015,Legal Services,3457
205,654Cf5e161C5d95,Gentry-Nelson,http://www.pennington-hudson.com/,Latvia,Optimized national solution,1971,Wine / Spirits,6765
206,576435Af14bCEd7,Alvarez-Potter,http://www.campos.com/,Costa Rica,Business-focused attitude-oriented alliance,1995,Internet,1520
207,64dA449191f1d57,"Hall, Lutz and Weaver",http://www.graves.com/,Guinea,Innovative multi-state forecast,1988,Financial Services,3496
208,A3FfabaAa3c081e,Compton LLC,http://hess.info/,Norway,Face-to-face motivating database,2010,Design,1225
209,5ecFFE3A6DdcaC0,Garcia-Kaufman,http://www.morton.com/,Tuvalu,Programmable client-server architecture,1986,Political Organization,1319
210,d6447Fef9Bc2AD6,Charles LLC,http://www.flynn-morton.com/,Angola,Centralized user-facing moderator,1987,Railroad Manufacture,8544
211,4f1A74E7ed260B0,Casey-Watkins,http://www.poole.com/,Cape Verde,Visionary intermediate open architecture,1994,Wine / Spirits,1171
212,38aebc730DD2f38,Ward-Harrell,https://www.sandoval.com/,Cook Islands,Front-line multi-tasking attitude,2004,Fundraising,2471
213,B3EdDf2f785D350,"Schroeder, Horton and Jefferson",https://www.schwartz-camacho.biz/,Gabon,Organic foreground workforce,1970,Chemicals,8113
214,ebb4c47e4Bd30e3,Roy and Sons,https://mathews.net/,Sudan,Synergized eco-centric process improvement,1978,International Affairs,5248
215,dB9Ba6Ed3cfB75f,Romero-Miles,http://spence-snow.net/,French Guiana,Front-line solution-oriented process improvement,2012,Packaging / Containers,2020
216,608d5bBcBA0D855,Montgomery LLC,https://rose.com/,Canada,Face-to-face transitional Graphic Interface,1984,Plastics,8002
217,dA1b1fF1FEcF6e6,Norman-Blair,http://martin.com/,Tanzania,Adaptive grid-enabled concept,1977,Human Resources / HR,9734
218,5404Ff9fDD5C39e,"Tate, Dodson and Rivers",http://gamble.com/,Korea,Self-enabling tangible data-warehouse,1997,Food Production,235
219,0C7CD1aDd745c3B,Kramer LLC,https://luna-stevens.net/,South Africa,Virtual encompassing access,2007,Mental Health Care,571
220,ae8Ac3EA2aaDEEC,Briggs-Shaffer,https://shea.com/,Saint Pierre and Miquelon,Multi-layered modular open architecture,1986,Executive Office,970
221,bBa4DeCC71aebF5,"Cooke, Fields and Howe",https://barajas.com/,Liechtenstein,Centralized zero-defect conglomeration,2015,Biotechnology / Greentech,2220
222,5Bc9DC114d04a67,Hays-Whitehead,https://www.floyd.org/,India,Function-based 6thgeneration budgetary management,2014,Tobacco,3386
223,33F19D98121Bfe3,"Holloway, Stokes and Norman",http://www.sweeney.com/,Trinidad and Tobago,Reactive upward-trending collaboration,1999,Logistics / Procurement,3239
224,0Ce9CB6D8EbfA67,Blankenship Ltd,http://www.kidd-matthews.com/,Slovenia,Distributed local archive,1995,Veterinary,4028
225,81C76b4f07c378F,Ramos-Mccoy,http://www.shaw.com/,Peru,Integrated dynamic leverage,1999,Design,231
226,Cc41c5Cb5D578Eb,"Sexton, Ochoa and Rollins",http://www.shelton-oneal.net/,American Samoa,Robust scalable forecast,1999,Legal Services,8031
227,a28aA50fccCaf6B,Branch LLC,http://www.vargas.com/,French Southern Territories,Focused grid-enabled ability,2005,Chemicals,6067
228,DBf4E9cCebc464f,Gaines-Hendricks,http://www.tate.com/,Switzerland,Assimilated zero administration capacity,1983,Food Production,6219
229,CE2Be3cE6bcA0ce,Dalton LLC,https://hale.com/,South Africa,Operative optimizing ability,1982,Law Practice / Law Firms,1819
230,c0333A7FcfeA90e,Galloway Inc,http://www.wright.biz/,Cameroon,Open-architected maximized archive,1980,Market Research,8896
231,5B7f83BDaF7ACFB,Myers Inc,http://cooper.org/,Netherlands Antilles,Mandatory dedicated workforce,1986,Import / Export,1236
232,1c5a630Fcb53aEd,Gill-Crosby,https://www.michael-rich.org/,Serbia,Secured uniform budgetary management,1991,Biotechnology / Greentech,9638
233,C2bECEab3a4B37a,"Rivers, Sanders and Bauer",http://www.travis.info/,French Southern Territories,Customer-focused analyzing implementation,1976,Facilities Services,1801
234,Db2d5d58EdCb6ca,"Bridges, Hanna and Christensen",http://www.irwin.net/,Hong Kong,Managed national utilization,1995,E - Learning,3776
235,d3BEab4effFDC46,Shaffer-Lee,https://www.jefferson.com/,Ireland,Ergonomic local flexibility,1989,Supermarkets,2035
236,CAA5Def6Fa4e18A,"Glover, Hatfield and Avila",http://www.harrell.com/,Latvia,Seamless intermediate benchmark,1983,Legislative Office,4260
237,BeB3f470CfC5A09,Webb-Burke,https://rivas.com/,Dominica,Advanced multi-tasking neural-net,2015,Computer Hardware,3426
238,a2bcaa3EB5876A7,"Shannon, Miles and Petty",http://barton-cox.com/,Finland,Compatible fault-tolerant flexibility,1978,Arts / Crafts,1443
239,4baFc7C834B641b,Jenkins Group,http://krueger.com/,Georgia,Stand-alone empowering moratorium,1995,Mining / Metals,7438
240,AC6Eea12b9004BF,Kaufman Inc,http://www.taylor.biz/,Sri Lanka,Balanced coherent model,1972,Commercial Real Estate,5718
241,161Cfa1cFbfEE36,Booker PLC,http://www.cuevas.org/,Bulgaria,Extended attitude-oriented infrastructure,2015,Government Administration,3345
242,F6f48a4cC9a8FCc,"Sharp, Luna and Khan",http://barrett.net/,Japan,Networked explicit standardization,2010,Government Administration,5656
243,5A8deb14FbD26DA,Blevins PLC,http://www.roman-barton.com/,Guadeloupe,Pre-emptive client-server archive,1976,Library,6112
244,AfEef4C885F6ce9,Huber Group,https://buchanan.com/,Azerbaijan,Customer-focused static capacity,1994,Consumer Services,4293
245,FE6086D4D4B26c4,Stephenson and Sons,http://berg.info/,Macao,Re-contextualized dynamic ability,1992,Commercial Real Estate,8352
246,6BF36DCEf6EC46F,"Russo, Garner and Blanchard",https://www.giles.com/,Lao People's Democratic Republic,Phased multi-tasking policy,1970,Education Management,3808
247,D2AB137f3eE9dDC,Lawrence Inc,http://stokes.com/,Japan,De-engineered non-volatile analyzer,1993,Program Development,1297
248,54E58ADAd647FC0,"Pruitt, Cowan and Munoz",http://bolton.com/,Heard Island and McDonald Islands,Up-sized bifurcated complexity,1976,Pharmaceuticals,8041
249,4Ee6aF8B1c9E037,Mckinney LLC,http://wilkinson.com/,Australia,Programmable 5thgeneration Internet solution,1994,Apparel / Fashion,710
250,F9d8cb19bC31dCa,"Bolton, Riggs and Molina",http://www.solomon.com/,Mauritius,Proactive responsive complexity,1979,Nanotechnology,4150
251,8Bed892370c5DAB,Greene-Chandler,https://mcdowell.com/,Kenya,Synchronized value-added infrastructure,2008,Building Materials,455
252,b6b3e3Eb8cBB9db,Pitts-Choi,https://henry.net/,Ghana,Progressive solution-oriented portal,1974,Law Practice / Law Firms,527
253,afe5AF4ff3d0fe1,Irwin-Riley,https://crane.net/,Dominica,Multi-channeled object-oriented customer loyalty,2009,Renewables / Environment,8272
254,C1053CF1AB3e2ba,Wall-Scott,http://www.bradshaw.info/,United States Minor Outlying Islands,Sharable full-range capability,1970,Restaurants,166
255,30a52fc71BAfB94,Summers LLC,https://www.vincent-levy.com/,Congo,Focused systemic matrices,2019,Venture Capital / VC,7211
256,7eD148Fd101461c,"Michael, Sims and Moyer",https://douglas.com/,Greenland,Reactive cohesive core,1996,Renewables / Environment,30
257,a1FaDFBC16697Dc,Coleman-Boyle,http://george-mccarty.net/,Germany,Distributed real-time encoding,2014,Capital Markets / Hedge Fund / Private Equity,2010
258,0bF8C644dFfe4Fe,Banks-Carlson,https://roach.org/,American Samoa,Compatible needs-based time-frame,1996,Health / Fitness,7782
259,cc0D77e258dA4FC,Kim-Baxter,https://donaldson.com/,Malawi,Streamlined didactic process improvement,2012,Hospital / Health Care,6117
260,dd6a209FE51c8e4,Gentry Ltd,http://paul-wilkerson.com/,Heard Island and McDonald Islands,Fully-configurable multi-state standardization,2007,Music,2186
261,75f3db4527CbD60,Liu and Sons,http://pacheco.com/,China,Adaptive composite contingency,2004,Venture Capital / VC,1891
262,bae0091b7cc1Ac9,Mendez Ltd,https://garza.com/,Micronesia,Public-key coherent methodology,2011,Textiles,2935
263,ca871ffFAFE5ad3,"Tapia, Schmitt and Mcintosh",http://www.mcclain.net/,Moldova,Business-focused uniform analyzer,2000,Fundraising,448
264,72b5Cb020DF7F80,Bell-Vaughn,http://cooley.com/,Rwanda,Horizontal exuding attitude,1975,Wine / Spirits,1246
265,D2A4276cDdCbF8C,Pace Group,https://lara.biz/,Norway,Operative zero-defect portal,1991,Food Production,9738
266,E5f28ddE360B15e,Gay PLC,https://www.gregory-rivera.com/,Kazakhstan,Cloned scalable approach,2003,Events Services,8065
267,e70fEaFCD64EB71,"Powell, Houston and Hoover",http://www.gibbs.com/,Suriname,Public-key upward-trending access,2014,Fine Art,4680
268,2BA2AF4c0EEbDFb,Copeland-Kane,http://mcknight.com/,Cocos (Keeling) Islands,Multi-lateral modular structure,1971,Hospital / Health Care,8150
269,620f8D406eEBAcB,"Cisneros, Hahn and Stafford",https://www.gould-tate.com/,Bolivia,Organic tangible portal,2004,Airlines / Aviation,7537
270,4024bF6BCbE9F38,Perkins-Roberts,https://www.duffy.com/,Falkland Islands (Malvinas),Assimilated high-level productivity,1991,Research Industry,327
271,851EE757E6F71E0,Meyers Group,https://branch-fry.com/,Northern Mariana Islands,Distributed multi-tasking archive,1986,Civic / Social Organization,7749
272,f92aCcAEa4dd1CD,"Huber, Hoffman and Gordon",http://finley.com/,Pakistan,Versatile disintermediate productivity,2018,E - Learning,1074
273,fAC2bd022179E5C,Bentley LLC,https://davenport.org/,Nepal,Networked object-oriented system engine,1978,Warehousing,1216
274,f55779E4BDCC46B,Miles-Martin,https://cain.info/,Grenada,Horizontal systemic software,2014,Ranching,3750
275,d8601C3faD1a938,Reese-Andrade,https://salinas.com/,Cayman Islands,Persistent demand-driven budgetary management,2014,Fishery,2344
276,7ae05EA0C7d7576,Mayer-Holmes,https://www.santos.net/,Taiwan,Future-proofed 3rdgeneration groupware,1970,Recreational Facilities / Services,2390
277,0dB3c6f13C5a2b3,Gibbs-Weber,http://www.ramsey-ellis.biz/,Eritrea,Open-architected intermediate capability,2008,Performing Arts,6956
278,cc3bb6851D33aC7,Lowe and Sons,http://www.marks-cobb.com/,Tuvalu,Distributed systematic data-warehouse,2000,Other Industry,942
279,E5a0abCB95d3f7e,"Meadows, Mason and Wells",https://vance.com/,Sudan,Re-contextualized incremental middleware,1991,Food Production,2441
280,72135Cda98FB7F4,Romero LLC,http://barton-hudson.com/,French Guiana,Automated web-enabled extranet,2000,Library,3195
281,F9cE9DDCBdaAFf4,Kaiser-Maxwell,https://mayo.biz/,Mauritius,User-friendly solution-oriented encoding,2022,Consumer Electronics,1624
282,B3e66f02f5cfBe9,"Ware, Johnston and Compton",http://www.mcclain.com/,India,De-engineered systemic knowledgebase,1982,Information Services,8306
283,bB8C6A84db5dDcF,Powers-Hanna,http://york-matthews.info/,Mayotte,Right-sized systemic project,2008,Human Resources / HR,3376
284,960bF5A46ccc75b,Walls-Riddle,https://www.kerr-banks.com/,Libyan Arab Jamahiriya,Focused explicit success,2000,International Trade / Development,4131
285,CA5A99B9C552A39,"Hall, Beard and Vega",https://miranda.org/,Macedonia,Digitized optimal structure,1980,Paper / Forest Products,3326
286,aa1aD4EfEDcF2e4,Trevino-Middleton,http://www.cooley.com/,Panama,Self-enabling eco-centric orchestration,1982,Translation / Localization,7299
287,aEa8c56ac65D975,"Holloway, Macdonald and Riggs",https://www.barrera-david.info/,Bulgaria,Future-proofed bottom-line groupware,2008,Information Services,9265
288,3BC11c3fb0F5c6c,Mccullough-Sandoval,http://www.marquez.biz/,Azerbaijan,Face-to-face empowering framework,1980,Broadcast Media,4906
289,5E2af36D57AaaD5,Lawson Group,https://house.biz/,Slovenia,Upgradable intangible time-frame,2015,Pharmaceuticals,6210
290,d0Ca9Fa3a2Da9aC,"Mullen, Hicks and Jarvis",http://www.montes.com/,Azerbaijan,De-engineered even-keeled application,1980,Design,3589
291,a99Edc9B2AE7Bc1,Drake-Walker,http://www.neal.com/,Myanmar,Universal directional groupware,1977,Import / Export,4318
292,7CaeccC5011C661,"Cook, Vaughan and Rush",http://www.tapia.net/,Togo,Devolved background Graphical User Interface,2006,Food / Beverages,8986
293,a327Be5CF9EA0ff,Durham-Dickson,http://www.serrano-oconnell.org/,Fiji,Re-engineered disintermediate toolset,2003,Outsourcing / Offshoring,5594
294,e0a7bDa44cDddB8,Lowery-Graves,https://velasquez-floyd.org/,Togo,Ergonomic homogeneous encoding,1997,Venture Capital / VC,3476
295,cbc2F4c9FeDee98,Espinoza Inc,https://rice.info/,Cayman Islands,Vision-oriented composite orchestration,2006,Alternative Medicine,2419
296,0d108Ed98db1ae4,"Johnston, French and Yoder",http://meyers.biz/,Panama,Future-proofed attitude-oriented Graphic Interface,1998,Public Safety,3241
297,Eb571286242Ae1b,Vega-Hinton,https://erickson-hurley.biz/,British Indian Ocean Territory (Chagos Archipelago),Operative object-oriented project,2007,Fundraising,3224
298,686a26A0f4bAbeE,Mcbride Ltd,http://riggs.org/,Russian Federation,Proactive cohesive application,2012,Fine Art,4785
299,FeD56d0AD5dbEcA,"Dickerson, Yoder and Mcmahon",http://www.powers.com/,Netherlands Antilles,Adaptive local framework,1985,Events Services,2776
300,b8223eC5FC5Ab8d,Andrews LLC,https://www.vincent.com/,Indonesia,Ergonomic logistical groupware,2002,Aviation / Aerospace,397
301,Bc654Bbdc80EE1B,Horne-Hart,http://www.burch.com/,Lithuania,Triple-buffered scalable database,1991,Renewables / Environment,8877
302,D51cf0Fbd04B5ba,"Forbes, Valencia and Barr",http://brewer.com/,Singapore,Phased systemic structure,1983,Investment Banking / Venture,9650
303,85EBef0efA9C6d0,Hutchinson Ltd,http://kim-stokes.com/,Palau,User-friendly 3rdgeneration Local Area Network,2002,Computer Hardware,5503
304,E5F352EA8e56c1d,Krause Inc,http://nicholson.info/,Italy,Total heuristic definition,1978,Gambling / Casinos,6004
305,03e6aAaFD7e4544,"Odonnell, Booker and Richard",http://www.duarte.biz/,Saint Martin,Total neutral secured line,1988,Program Development,183
306,af7d2AE7B71EBFD,Solis and Sons,http://www.cooley-ingram.biz/,Lesotho,Fully-configurable fault-tolerant structure,2012,Information Services,3773
307,21abeccb112F307,Sellers-Liu,https://austin-church.biz/,Faroe Islands,Open-source impactful ability,1993,Arts / Crafts,1558
308,7e6DeBeaC718c8C,Warner LLC,http://mullins-hess.biz/,Singapore,Configurable directional open system,1977,Writing / Editing,545
309,5dB1eaBA18d6b3c,Vaughn Inc,http://www.burke-downs.com/,Macao,Enhanced explicit installation,2008,Investment Management / Hedge Fund / Private Equity,1688
310,F3eFCA8b5C2EC0C,Leon Inc,http://durham.info/,Lebanon,Upgradable intangible productivity,2003,Computer Software / Engineering,3343
311,12887d8fEfEb5D6,"Noble, Hart and Martin",https://hodges.com/,Czech Republic,Configurable intangible contingency,2012,Environmental Services,2569
312,e28aBEFcF9E8eFc,"Nunez, Galvan and Parrish",https://garner.com/,Estonia,Configurable multimedia interface,1983,Furniture,5154
313,C40AdcFbfebbbD2,Mosley-Lyons,https://mcgrath-rangel.com/,Canada,Ameliorated stable encryption,1977,Semiconductors,3789
314,32b07C1BFd9deab,Knox Inc,http://www.dalton.biz/,Honduras,Inverse methodical architecture,2004,Individual / Family Services,8545
315,0Adc922ebf6ceDA,Gould-Pearson,http://jacobs.com/,Finland,Self-enabling impactful application,1980,Aviation / Aerospace,1947
316,A5E4DDA1EbCE670,Nunez LLC,http://www.castro-benson.com/,Lesotho,De-engineered 24/7 functionalities,1997,Package / Freight Delivery,2860
317,0fbEd5FfBFfEE39,"Delgado, Bailey and Salinas",http://kirk.com/,Korea,Compatible directional capability,2006,Industrial Automation,2599
318,d59b0f2E4F4aE63,Ayala Inc,http://www.yang.net/,Palau,Compatible cohesive circuit,1978,International Affairs,9338
319,1FC04cf947FE6aC,Kane and Sons,http://jarvis.org/,Jersey,Versatile even-keeled capability,1996,Design,1386
320,cA2fEAdFf22E7ef,"Abbott, Little and Michael",https://www.shelton-cantrell.com/,Isle of Man,Centralized leadingedge service-desk,2013,Facilities Services,1971
321,Dd894f2B5Ef0E59,"Berg, Gray and Soto",https://baird.com/,Finland,Streamlined client-server customer loyalty,2013,Packaging / Containers,2609
322,eF8bbe3C8dFE1Ac,"Levy, Howard and Obrien",https://sheppard.info/,Netherlands,Public-key optimal utilization,1985,Environmental Services,8944
323,4D9dBE6ea751ccc,"Vaughn, Lowe and Lawson",http://www.flores.com/,Saint Barthelemy,Customer-focused directional open system,2010,Market Research,8551
324,e68B2e8decc05ba,Huffman-Fleming,https://www.sims.org/,Moldova,Virtual dynamic analyzer,1988,Food / Beverages,601
325,3aD86eC2Eb9afBB,Rosario Group,https://www.dorsey-nicholson.com/,South Georgia and the South Sandwich Islands,Seamless demand-driven support,1979,Dairy,9513
326,FE358ed88AB15E7,Wallace LLC,http://www.boone-weiss.com/,Uganda,Front-line systematic paradigm,1992,Wireless,539
327,6Cb05BDeA2ADD4c,"Oliver, Bonilla and Sellers",https://werner-pollard.com/,Romania,Object-based fault-tolerant solution,1975,Public Safety,280
328,b11eFF3cFb1e230,Beard-Leonard,https://love.net/,Comoros,Virtual heuristic conglomeration,2000,Events Services,4041
329,fa0D99A982F28d1,Schwartz-Clark,http://marshall-mooney.info/,Tanzania,Object-based object-oriented budgetary management,1994,Medical Practice,2744
