Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
792,DfE2a17aD173fcc,Barker Group,http://www.patterson.biz/,Luxembourg,Ergonomic neutral Graphic Interface,1982,Higher Education / Acadamia,4989
793,fBEE8C552dF3FeD,Krueger Inc,https://nixon-ware.com/,San Marino,Progressive dynamic workforce,2011,Online Publishing,3786
794,D9AEacE1E9cA41A,Henry Group,https://james.net/,Nicaragua,User-centric incremental architecture,2000,Performing Arts,4008
795,BbCB2d7be53AC51,Nguyen-Strong,http://www.taylor-bond.com/,Indonesia,Fundamental empowering knowledgebase,1981,Printing,1040
796,fAe564af66BbEfd,Blair-Baker,http://www.harrell.com/,Palestinian Territory,Quality-focused responsive analyzer,1988,Motion Pictures / Film,9786
797,EF8aFEBefE3DD3B,Holland-Doyle,https://pierce-gray.com/,Mayotte,Function-based uniform algorithm,1998,Veterinary,6195
798,BADafeD8bDEA56A,"Thornton, Stout and Floyd",http://brandt.com/,Malaysia,Reactive encompassing ability,1973,Dairy,1475
799,4AaBcb335A1Ab6B,"Sanders, Bradley and Bonilla",http://www.jennings.com/,Niger,Compatible intermediate moderator,2014,Food / Beverages,6413
800,8c424aA3ff776c6,"Cantrell, Solis and Decker",https://wade-evans.net/,Bosnia and Herzegovina,Cross-platform directional flexibility,1992,Supermarkets,4815
801,F7Bb710E6FE3AEb,"Vincent, Torres and Sweeney",http://www.morris-bray.com/,United States of America,Up-sized bandwidth-monitored access,2003,Alternative Medicine,5890
802,aF7C448aECA83eB,Lindsey Group,http://gould.info/,Papua New Guinea,Innovative content-based ability,2008,Shipbuilding,2305
803,FBd534bEfa14Aa2,Mcneil Ltd,https://mendoza-ali.com/,Saint Pierre and Miquelon,Multi-layered zero tolerance extranet,2009,Design,7124
804,3FceE5bfEACaEda,Ferrell-Barron,https://www.hopkins.info/,Bolivia,Seamless maximized customer loyalty,1972,Shipbuilding,1287
805,b943DaEd8a77a34,Booth-Wang,https://kidd.com/,China,Down-sized stable Internet solution,1970,Animation,1127
806,51d9babb8f863ca,Carroll Inc,http://www.larson.com/,Korea,Expanded uniform application,1978,Mechanical or Industrial Engineering,2797
807,688B72dFf5a57be,Shea Inc,http://underwood.net/,Liechtenstein,User-friendly web-enabled algorithm,2015,Computer Software / Engineering,4925
808,BB4edDe6a08B309,Atkinson and Sons,http://esparza.com/,Ethiopia,Ameliorated actuating migration,2006,Research Industry,1704
809,02CAA4ec1E3f0fb,Barr LLC,http://www.clay-fischer.com/,Namibia,User-centric multi-tasking Graphical User Interface,1974,Restaurants,1776
810,28f198d8ae673f0,Marshall Group,http://hughes-cantu.info/,Saint Vincent and the Grenadines,Digitized solution-oriented open system,1989,Telecommunications,4961
811,333acB22670BD9B,Bernard-Mcconnell,https://wall-houston.org/,United States of America,Cross-group stable paradigm,1978,Consumer Goods,9839
812,3dEdF36AdF7F3E2,"Rosales, Thomas and Graham",https://stark.com/,Lithuania,Persevering bi-directional knowledge user,1996,Outsourcing / Offshoring,6261
813,0FDbeacffC9fF53,Madden-Spears,https://www.perkins.info/,Bangladesh,Managed interactive ability,1975,Construction,8996
814,0CEf1f141e25Efc,"Townsend, Diaz and Andrade",http://www.coleman-mosley.com/,Russian Federation,Face-to-face regional analyzer,1974,Computer / Network Security,2806
815,DadE4FfCcD2F89b,"Morales, Walter and Solomon",http://ramos.biz/,Central African Republic,Persevering demand-driven success,1984,Renewables / Environment,5214
816,a19aB5a5e12A62C,"Porter, Curtis and Burch",https://www.garza.com/,Malaysia,Grass-roots even-keeled toolset,1993,Consumer Electronics,6661
817,A2ABfbcF56B2ec7,Levine Inc,http://huff.com/,Mauritius,Grass-roots modular productivity,1972,Computer Software / Engineering,9866
818,84bA924Ea280546,Joyce Inc,http://combs.biz/,Uganda,Implemented bandwidth-monitored throughput,1997,Investment Management / Hedge Fund / Private Equity,3199
819,65B14ca069cE1C7,"Riley, Randolph and Galvan",http://www.rivers.com/,Eritrea,Optional transitional time-frame,1992,Wireless,8161
820,fa1a415bfF0208C,Jarvis-Vazquez,https://perry.com/,Northern Mariana Islands,Vision-oriented regional collaboration,1998,Health / Fitness,9788
821,fbCaf9737b5ABad,Key LLC,https://arroyo.com/,Korea,Realigned non-volatile paradigm,2016,Consumer Services,2938
822,20F59ea97BD0Bd8,Villa-Turner,http://www.casey.com/,Senegal,Phased optimal Graphical User Interface,2020,Farming,607
823,4d2c1CD52C6fADb,Jarvis-Larsen,https://vaughan.net/,Christmas Island,Mandatory leadingedge moratorium,2020,Marketing / Advertising / Sales,9278
824,33bAa9c39c433A7,Espinoza-Dodson,http://www.thornton.com/,Nauru,Function-based systematic open architecture,1983,Primary / Secondary Education,5193
825,54cbda63A9E06f7,Mahoney-Yates,https://holden.com/,Equatorial Guinea,Progressive tertiary hierarchy,1999,Package / Freight Delivery,31
826,c6471775C167ee8,Haynes Inc,http://www.romero-savage.org/,French Guiana,Reactive zero tolerance intranet,1993,Textiles,9715
827,Ad41a168cFb1A55,Hays Inc,http://rodriguez.org/,United States Minor Outlying Islands,Proactive bottom-line info-mediaries,1978,Individual / Family Services,7571
828,A9414fb02188Ff8,Woodard and Sons,http://www.hale.com/,Saudi Arabia,Decentralized solution-oriented initiative,1979,Professional Training,894
829,D0baFEaDDFBf83b,"Dunn, Gregory and Freeman",https://www.hurley.com/,Guernsey,Fully-configurable transitional infrastructure,1988,Research Industry,4950
830,60921Ff6134CF1e,Hurley and Sons,https://www.dillon.com/,Myanmar,Fundamental global functionalities,2018,Printing,5346
831,BC1Ca0fDb6F8A24,"Stark, Bridges and Leonard",http://www.shields.com/,Croatia,Expanded background neural-net,2006,Semiconductors,7717
832,AFBF3adCf5dDfE3,Estes Group,http://meyers.info/,Tokelau,Function-based intermediate alliance,1970,Aviation / Aerospace,8885
833,cB5FD7A9D4dfe6e,Morrison-Parks,http://www.riddle-shea.com/,Tuvalu,Centralized global support,2010,Library,8030
834,BafEFF8eb95c37E,Foster-Ayers,https://flores-lester.com/,Georgia,Distributed fresh-thinking pricing structure,1972,Business Supplies / Equipment,3806
835,64aEe8CCCCccA1A,Trujillo-Walton,https://melton-bell.com/,Haiti,Front-line executive hub,1993,Philanthropy,1621
836,AAAE0D77EE1ad10,Lowery LLC,http://www.dougherty-may.com/,Kuwait,Team-oriented regional neural-net,1971,Judiciary,7688
837,b29f7AB7bAa9AbB,Lester-Kemp,http://mcgrath-rasmussen.com/,Japan,Cloned maximized function,2020,Primary / Secondary Education,2587
838,e3cB7Cd7Aac576c,"Morse, Hopkins and Mcclure",http://www.wheeler.biz/,Bosnia and Herzegovina,Monitored homogeneous middleware,2014,Mining / Metals,8364
839,97dDcC6A516600a,Shea and Sons,http://cross-craig.org/,Albania,Upgradable global challenge,1991,Environmental Services,902
840,5eaF4ea55bffAe4,Wong and Sons,http://fritz-cardenas.info/,Cote d'Ivoire,Multi-lateral fresh-thinking software,2015,Staffing / Recruiting,13
841,51992EDaE9d4C0A,Hendricks and Sons,https://prince.com/,Croatia,Realigned executive contingency,1994,Professional Training,9142
842,9C16AaefdAE0FA5,"Koch, Ruiz and Bailey",http://villanueva.com/,Marshall Islands,Front-line multimedia knowledgebase,1991,Mechanical or Industrial Engineering,4014
843,30b6b2136616eC8,Padilla-Juarez,http://www.little.com/,Bouvet Island (Bouvetoya),Enhanced web-enabled standardization,1997,Aviation / Aerospace,6248
844,fFF503eCA427306,"Kemp, Chung and Hogan",http://glover.com/,Sierra Leone,Programmable 6thgeneration product,2016,Security / Investigations,1519
845,DAcaD56b9fa4555,"Martinez, Mercer and Morton",https://www.dorsey.net/,Germany,Optimized dedicated pricing structure,2007,Financial Services,8370
846,E0Bf94eCe8Dada7,Stephens-Hayes,https://flynn-hayes.com/,Brunei Darussalam,Re-contextualized interactive focus group,2009,Tobacco,3815
847,e0E9B67d6dc9fCd,"Sanchez, Nelson and Rivers",https://www.carney-gallegos.com/,New Caledonia,Secured contextually-based superstructure,1977,Hospitality,3134
848,04dCE70c2f02EA8,Meadows Inc,https://www.barber.biz/,Cape Verde,Public-key even-keeled projection,1975,Judiciary,1732
849,E7c172C0FEbC6FA,Poole-Lucas,http://www.copeland.info/,Marshall Islands,Synchronized even-keeled matrices,1977,Logistics / Procurement,409
850,73Ef3AFAFAb3D66,Hale Group,http://roth.org/,Jamaica,Decentralized needs-based instruction set,1993,Media Production,4684
851,2d3505cDd6dd895,Dominguez-King,http://newton.net/,Timor-Leste,Open-architected well-modulated paradigm,1995,Health / Fitness,608
852,E4257B9a8E57EbF,Choi-Reeves,https://schroeder.info/,Armenia,Down-sized 5thgeneration array,1994,Medical Equipment,6166
853,5fcfFc9bEBE83C4,Flynn PLC,http://www.sanford-hobbs.com/,Malawi,Horizontal tertiary function,1978,Animation,1617
854,3bd534fF88Fb75E,"Cross, Stevenson and Allison",https://www.castillo-perry.info/,Gambia,Optional fresh-thinking installation,2009,Human Resources / HR,1644
855,D9dDC06dA7689Bf,"Aguirre, Burton and Huynh",https://www.huffman-woodard.com/,Northern Mariana Islands,Future-proofed web-enabled Graphical User Interface,2005,Shipbuilding,1025
856,b88D324972C8dFE,"Moody, Decker and Barr",http://fuentes.org/,Isle of Man,Object-based methodical hierarchy,2014,Consumer Goods,3754
857,D09772CEfe42bfF,Gross-Taylor,https://meyer.com/,Pitcairn Islands,Vision-oriented systemic collaboration,2012,Maritime,1470
858,A4fC4A3d188ac2B,"Davis, Koch and Garner",http://johnson.info/,Algeria,Visionary interactive implementation,1970,Publishing Industry,5528
859,E0FbF9D5D9BBF4d,Mason Inc,https://webb-colon.com/,United States Minor Outlying Islands,Fully-configurable bi-directional open system,1981,Defense / Space,1392
860,BFD36fbc510fE0b,Nolan and Sons,https://villegas.com/,Singapore,Switchable exuding extranet,2019,Hospitality,7382
861,5aF40B4CFd9e6cF,"Schmidt, Huynh and Harmon",http://bowen-mcfarland.com/,Bermuda,Assimilated fault-tolerant project,1978,Other Industry,2658
862,BfFb9C319CD5Aad,"Kennedy, Delgado and Mosley",https://buck-alexander.com/,Turks and Caicos Islands,Progressive reciprocal leverage,2004,Computer / Network Security,9765
863,5CC56A7EEe4D310,Stafford Inc,http://murillo-middleton.org/,Tanzania,Visionary reciprocal conglomeration,1985,Wholesale,9646
864,223a1A8d69e32f8,Riley-Allison,https://robbins-trevino.com/,Malaysia,Vision-oriented client-server moratorium,1976,Executive Office,3152
865,Aed93BEedB5D33f,Hurley and Sons,https://www.brown-meza.biz/,United States of America,Cross-platform optimal protocol,1995,Telecommunications,1930
866,Ec6b58E3205BE14,Hess-Weber,http://jones-waller.com/,Lithuania,Cross-group empowering extranet,2018,Outsourcing / Offshoring,2523
867,faEe5E1a5bC466a,"Gay, Bernard and Small",http://meadows-blackwell.net/,Kuwait,Monitored bifurcated service-desk,2009,Market Research,2931
868,3AF0ABD2a3CCc56,Dougherty-Patton,http://atkinson.info/,Tokelau,Right-sized high-level middleware,1984,Newspapers / Journalism,2596
869,409b9FcdeDebb67,Norris-Carey,http://steele-johns.com/,Norfolk Island,Organic scalable customer loyalty,2018,Chemicals,5178
870,076689Eb078D9b7,"Montoya, Singh and Beltran",http://bryan.com/,Central African Republic,Quality-focused bandwidth-monitored portal,2010,Online Publishing,8739
871,92FEB7E5b59E5cA,Burton Inc,http://floyd.com/,Christmas Island,Face-to-face optimal knowledge user,1975,Writing / Editing,9039
872,3EE78ADACc1A2E8,Alvarado Group,https://landry.net/,Madagascar,Networked mobile migration,2017,Public Relations / PR,9303
873,118B8fE1B0633aF,Frederick-Hatfield,https://www.bailey.net/,French Southern Territories,Persistent uniform process improvement,1974,Law Practice / Law Firms,131
874,AcfEfdf90bC2DCa,Banks-Hensley,http://www.montgomery-blackburn.com/,Slovakia (Slovak Republic),Open-source context-sensitive analyzer,2010,Construction,4122
875,d9d1b4aFD10acaE,"Riggs, Mcclain and Mayer",https://www.galloway.com/,Belarus,Streamlined national process improvement,2004,Apparel / Fashion,3211
876,9bfC12c57c9a892,"Fernandez, Mathis and Spence",http://yang.com/,Jersey,Assimilated analyzing hierarchy,1975,Fine Art,5067
877,A9b9cCE69BefFED,"Key, Lane and Hunter",http://baker.org/,French Guiana,Sharable zero tolerance middleware,1974,Paper / Forest Products,5564
878,4A0EECE08A03afD,Villanueva PLC,http://rivers.com/,Cyprus,Synchronized stable access,2014,Dairy,3600
879,B95dB6D0fBD1fCC,"Fletcher, Bender and Gomez",https://www.harding.com/,Luxembourg,Operative motivating forecast,2019,Judiciary,1521
880,0a15e27271bad5d,Werner-Hooper,https://www.mccall-berry.biz/,Bahamas,Automated zero administration solution,2022,Design,17
881,263b2c8fb59BC32,Stone and Sons,http://cooke.com/,Bolivia,Operative composite firmware,1970,Education Management,6851
882,4EF99669aaC5d53,Mcmahon Ltd,https://www.carson.com/,Sao Tome and Principe,Diverse optimizing capacity,2012,Alternative Medicine,3039
883,0e7Bbfa1b68fcFb,"Tyler, Cox and Thompson",http://www.harris.com/,Saint Lucia,Quality-focused eco-centric system engine,2013,Hospital / Health Care,4555
884,CAbcE8c9ADeAeeD,"Oneal, Tran and Skinner",http://norman.com/,Morocco,Customizable even-keeled forecast,1999,Restaurants,3918
885,A1028Dcb6965f2A,"Stevens, Zhang and Allen",http://www.bates.com/,Saint Pierre and Miquelon,Upgradable 24/7 capability,2022,Logistics / Procurement,612
886,53CfEeEcd84156c,Andersen-Morris,https://benitez-chase.com/,Marshall Islands,Adaptive impactful strategy,1975,Consumer Services,6521
887,C7EdEaa5DD97E5E,Holloway-Silva,https://conner-tanner.com/,Martinique,Fully-configurable heuristic forecast,1972,Packaging / Containers,6365
888,c03abBaFfd11C68,"Browning, Mann and Ali",http://www.stevenson.com/,Turkey,Reduced real-time model,1985,Financial Services,4555
889,e4a7FCeC3fA8A65,"Swanson, Holmes and Yu",http://li.com/,United Arab Emirates,Polarized directional interface,2013,Fine Art,1062
890,fA39FA71596df6a,Buck-Finley,http://bruce.com/,Mayotte,Realigned asymmetric analyzer,1986,Alternative Dispute Resolution,9694
891,2aCC46222AEC012,"Ellis, Norman and Lucas",http://www.mcintosh.com/,Slovakia (Slovak Republic),User-friendly dedicated encryption,1975,Entertainment / Movie Production,4268
892,57553c0B5fE0bC3,"Townsend, Morrow and Willis",https://www.kirk.com/,Heard Island and McDonald Islands,Public-key dedicated adapter,1970,Hospitality,1667
893,10EF1fa9e1CEaAd,Tapia-Maynard,https://zamora.org/,Iran,Total heuristic emulation,2009,Security / Investigations,1741
894,a575C480e6Fa33E,Shepherd-Mcmillan,https://www.chambers.net/,Puerto Rico,Persevering contextually-based system engine,1997,Accounting,3464
895,881f23E0cB5dA57,Lara Ltd,https://www.robbins.net/,Congo,Versatile bottom-line project,2019,Wireless,2057
896,6deECf129eE0b6E,Brady Inc,http://www.richmond.com/,Mayotte,Managed executive artificial intelligence,2018,Civic / Social Organization,632
897,A26cEA6EDcCC3ab,Choi and Sons,http://franklin.org/,Yemen,Distributed content-based core,2017,Alternative Medicine,1695
898,C03443EAffe225d,"Larson, Craig and Long",https://www.hunter-francis.biz/,Nigeria,Secured bottom-line implementation,2012,International Affairs,8192
899,c2ef52bFDaB7Eaf,Weber Inc,http://ramsey-bond.info/,Myanmar,Assimilated leadingedge model,2009,Wine / Spirits,5822
900,9bF19BDccf3CF24,Grant Inc,http://hays.biz/,Togo,Digitized transitional circuit,1975,Logistics / Procurement,9224
901,Be75e3d1B9FaABA,Adkins-Mays,https://www.foster.org/,Netherlands,Sharable attitude-oriented data-warehouse,1996,Government Relations,8114
902,1b84d64ee88B08b,Christensen PLC,https://www.frey.info/,Ethiopia,Progressive empowering complexity,1996,Airlines / Aviation,4446
903,8D44AeEf8Aaaab8,Frye-Burton,http://www.mccormick-velez.com/,Panama,Synergized fault-tolerant adapter,1973,Newspapers / Journalism,7632
904,8185fB0CcCfB59D,Prince and Sons,http://www.roach.com/,Belarus,Multi-lateral zero-defect website,2006,Music,7089
905,bdEB2d5fBAdB090,"Hudson, Kerr and Cooke",http://dyer.com/,Portugal,Optional exuding complexity,1987,Information Technology / IT,618
906,dBcdF779f69BEe5,"Vazquez, Higgins and Martinez",http://www.ayers.org/,Poland,Up-sized human-resource throughput,1973,Cosmetics,3737
907,2BB6b477dFC7CcA,Fitzgerald LLC,https://www.bowen.com/,Bangladesh,Public-key well-modulated groupware,1975,Medical Equipment,2770
908,2b9AB77dbbEeBa4,"Chandler, Hudson and Martinez",http://www.juarez.com/,Tonga,Proactive client-server circuit,1995,Ranching,2932
909,9F21F94CDFDe2DE,Morales-Cervantes,https://todd.biz/,Saint Pierre and Miquelon,Ergonomic demand-driven superstructure,2012,Government Relations,2202
910,Aa3Dfe0417Cc13c,"Preston, Mcguire and Gillespie",http://www.wilcox.org/,Afghanistan,Public-key fresh-thinking migration,1998,Industrial Automation,1998
911,4bBcD1fbf79bd3E,"Flowers, Brandt and Hickman",http://bonilla.com/,Netherlands Antilles,Down-sized logistical hub,2021,Renewables / Environment,5199
912,B6fcecb3Eb176BE,Graham-Franklin,https://cobb-roth.com/,Tajikistan,Seamless local protocol,2007,Consumer Electronics,1602
913,e5BCDbeDC337e5d,Spencer-Henderson,https://www.daugherty.com/,France,Synergistic impactful concept,1979,Government Administration,5310
914,a72aF23cfeD49B1,Bolton-Mccullough,http://www.watts.org/,Zambia,Adaptive global approach,1993,Utilities,9408
915,E0f6a852b1eEC35,Morrow-Duarte,https://nash.net/,Greece,Distributed national contingency,1970,Ranching,6494
916,4927a589A145EaB,Middleton-Walters,http://alvarez.com/,Cyprus,Re-contextualized reciprocal intranet,1970,Newspapers / Journalism,8083
917,F01A1c2aD8B9DF9,Munoz and Sons,http://porter.net/,Guatemala,Horizontal systemic success,2002,Photography,1752
918,4CAe70DAb7bBb6B,Joyce LLC,https://marks.com/,Micronesia,Down-sized bandwidth-monitored Local Area Network,2003,Glass / Ceramics / Concrete,1241
919,40BE1F776a75dDD,"Hines, Norton and Donaldson",http://butler.com/,Heard Island and McDonald Islands,Business-focused analyzing attitude,2006,Health / Fitness,3613
920,1f41f3044c1e3FD,Bender LLC,https://www.mathews.com/,Oman,Implemented needs-based encoding,1991,Fishery,8090
921,644AAF2dbF8A142,Patel-Griffin,http://www.monroe.com/,Cambodia,Persevering uniform intranet,1990,Computer Hardware,5154
922,EaB64a3FfdDA2fE,Sutton LLC,http://www.pacheco-wallace.com/,Kiribati,Business-focused client-server superstructure,1971,Tobacco,8010
923,64f77B7AdDFdBd7,Grant-Murillo,http://bryant.com/,Djibouti,Focused high-level contingency,2010,Civic / Social Organization,8175
924,F19d76193cDBdBC,Preston-Blevins,https://www.meza-vargas.com/,Lesotho,Grass-roots human-resource complexity,2021,Facilities Services,6840
925,df5CE247da3aE83,"Gamble, Morris and Brewer",http://www.palmer.com/,Uganda,Ergonomic eco-centric solution,1989,Judiciary,1249
926,3eCf1BF6ebdE7c6,"Keller, Wagner and Rowe",http://small.net/,Sierra Leone,Focused bifurcated model,1998,Computer Hardware,9655
927,BDCAcD15bab59aB,Chang-Galvan,https://ramos-torres.com/,Korea,Total reciprocal superstructure,1979,Industrial Automation,4948
928,1Db9f8FF0CfAFf3,Collins-Small,https://www.ochoa-sims.com/,Kyrgyz Republic,Enhanced analyzing support,1976,Information Services,9836
929,67d2b6d0a5Ee41f,Key and Sons,http://dickson.net/,Cayman Islands,User-centric exuding info-mediaries,1991,Package / Freight Delivery,9293
930,eCd6BA3b30c0f09,Wilkerson LLC,https://www.stewart.com/,Congo,Persevering mobile projection,1971,Wine / Spirits,112
931,e662BbDaEd3094a,Snyder-Hooper,https://www.bradford-peters.com/,Switzerland,Focused analyzing encoding,2009,Military Industry,6422
932,3fdbCAA03b6892b,Pope Inc,https://www.church-romero.info/,Dominican Republic,Progressive secondary adapter,1975,Hospitality,3325
933,86a2bd4C79F3eE9,"Oliver, Carroll and Espinoza",https://www.ho-thomas.org/,Uzbekistan,Visionary object-oriented service-desk,1972,Fundraising,5807
934,b9F75Edb42c7DdB,Hancock-Harmon,http://www.pacheco.biz/,Afghanistan,Triple-buffered bi-directional architecture,1991,Writing / Editing,8369
935,adAc990B917E9e4,Golden-Meyers,http://www.atkinson.com/,Sierra Leone,Monitored attitude-oriented orchestration,1973,Civic / Social Organization,6791
936,88a1FBA8EEda0F3,Good Inc,https://meadows.biz/,Croatia,Virtual composite monitoring,2010,Import / Export,2422
937,D8C8eA3755ceaec,Nielsen-Morrison,http://www.wiggins.com/,Belize,Versatile impactful groupware,2009,Recreational Facilities / Services,1268
938,EADDb53Aad8EF61,"Austin, Rivers and Levy",http://noble.biz/,Anguilla,Persevering explicit collaboration,2006,Industrial Automation,2871
939,1FCBb65be7F47C9,Hurst LLC,http://everett.com/,Antarctica (the territory South of 60 deg S),Re-engineered 3rdgeneration application,1995,Food / Beverages,9142
940,BEA10D9CbD1eacD,Hubbard-Doyle,http://woodward-hudson.com/,Namibia,Self-enabling fault-tolerant instruction set,1980,Restaurants,770
941,A0bf1fceDF694BE,"Garza, Paul and Roman",http://valenzuela.com/,Bermuda,Centralized 6thgeneration function,1983,Mechanical or Industrial Engineering,7647
942,1DAdBBf7d803Cfc,"Kirk, Green and Schroeder",https://www.ware.org/,United Kingdom,Public-key foreground help-desk,1977,Individual / Family Services,9741
943,C18EfcD0c77f003,Black and Sons,http://rice.com/,Netherlands,Profit-focused multi-state challenge,1980,Writing / Editing,4251
944,EB3826e691c0fF4,Tyler-Simon,http://www.dickson.com/,Denmark,Exclusive eco-centric projection,1985,Wireless,1959
945,45Ac0FaBd3fA3fa,Everett-Anderson,http://www.nguyen-welch.com/,Cameroon,Operative bandwidth-monitored software,1971,Security / Investigations,8042
946,C22Cc979D3fE8B0,"Krause, Campbell and Robinson",https://www.meyer-case.com/,Malaysia,Sharable real-time leverage,2014,Wireless,7236
947,FdBCBFFE1212FcC,"Whitehead, Pennington and Parrish",http://burke.org/,Sierra Leone,Advanced mobile moderator,2007,Business Supplies / Equipment,7089
948,35eF0e9B5e6B3FB,"Richmond, Calderon and Bautista",http://larsen.com/,Philippines,Managed tangible standardization,1987,Consumer Services,8288
949,d4aF93FdcB5598D,Austin-Hammond,http://dudley-cruz.net/,Ghana,Total 24/7 pricing structure,2008,Cosmetics,6218
950,2FabC1B6776Aa1d,"Harrington, Jordan and Daniel",https://leblanc.com/,Western Sahara,Re-engineered system-worthy portal,2011,Primary / Secondary Education,8455
951,A51Ad5B00e6AfEf,"Sherman, Burnett and Carney",http://dalton.org/,Montenegro,Networked full-range array,2000,Media Production,5222
952,fD6aeb4EB16280E,Monroe-Holloway,https://howard.info/,Netherlands Antilles,Assimilated encompassing policy,1979,Consumer Electronics,7983
953,abaFc4EEBd72D73,"Flowers, Sandoval and Murray",http://www.welch-hutchinson.com/,Cuba,Optimized context-sensitive policy,1974,Aviation / Aerospace,1285
954,a65c5cb6F3F97dE,Mason and Sons,http://delgado.info/,Eritrea,Compatible uniform database,2022,Religious Institutions,609
955,d9997cAf07CBfb4,Kidd and Sons,https://www.moses.com/,Andorra,Decentralized 24/7 service-desk,2011,Computer Hardware,4478
956,9DF2b5feAAB669C,Larsen PLC,https://gibbs.info/,Botswana,Configurable scalable initiative,2001,Events Services,503
957,Ca8ABD2fcE6f1a5,"Pineda, Young and Townsend",http://www.callahan.info/,Georgia,Networked fresh-thinking circuit,1982,Marketing / Advertising / Sales,9669
958,B9A420fabcE9c5D,"Coffey, Browning and Richmond",https://www.lane-larson.org/,Haiti,Sharable clear-thinking function,1988,Biotechnology / Greentech,9925
959,4b69CE87A1CC2AA,"Baldwin, Whitaker and Kelly",https://shea.com/,Cuba,Profit-focused zero administration throughput,2019,Higher Education / Acadamia,1932
960,6C28F0f49Cfdb6f,"Nielsen, Cochran and Ritter",http://luna.info/,Philippines,Multi-lateral coherent definition,2003,Electrical / Electronic Manufacturing,5322
961,4EaEe090e09895F,"Haynes, Pope and Larsen",http://www.riley-fox.org/,Mali,Optional system-worthy productivity,1997,Government Administration,5705
962,1dF3B09B6Df1230,Ware Group,https://frey-sutton.com/,Honduras,Monitored demand-driven collaboration,1995,Internet,2976
963,5E075abAdF9BbB7,"Boyd, Figueroa and Werner",http://www.proctor-juarez.com/,Macao,Quality-focused modular hub,2005,Leisure / Travel,8072
964,c32476415F0f0B5,Bass Ltd,http://www.spencer.com/,Northern Mariana Islands,Progressive tertiary definition,1976,Legislative Office,3598
965,C269cAD7a9B36E4,Potter Ltd,http://bentley.com/,Latvia,Reactive maximized infrastructure,1991,Restaurants,4614
966,dCdEb2AfEe75E8a,Juarez-Jarvis,http://www.wagner.biz/,Cape Verde,Reactive regional Internet solution,1986,Maritime,1087
967,abd85fED4fc6270,Camacho-Mcpherson,https://contreras.com/,Bermuda,Self-enabling multimedia artificial intelligence,1993,Shipbuilding,3813
968,c1FCB6C6bF46cf9,"Wade, Suarez and Bartlett",https://www.howell-hahn.com/,Kazakhstan,Synchronized well-modulated access,1997,International Trade / Development,419
969,822049959CCDbB0,"Mooney, Fox and Sellers",https://www.camacho-sawyer.info/,Venezuela,Sharable intangible service-desk,1980,Package / Freight Delivery,2573
970,242fAAc4b259DeE,"Lambert, Bartlett and Shaw",https://www.vincent-brewer.net/,Guadeloupe,Progressive foreground Local Area Network,2008,Food Production,9349
971,45CE7E9d1e4ab8E,Holden-Rivas,https://www.harvey.net/,Central African Republic,Optimized maximized installation,2021,Packaging / Containers,2816
972,BD54B4645A725B2,Werner-Bentley,https://huffman-mooney.biz/,Angola,Reduced user-facing installation,1980,Wine / Spirits,8833
973,3d161bfbE528Fe5,"Lynch, Marsh and Keith",http://sherman.com/,Macedonia,Synchronized next generation strategy,1981,Legislative Office,6458
974,1E56C69aDF4f44a,"Moon, Rich and Ellison",http://fuentes.net/,Kiribati,Enhanced motivating frame,2002,Apparel / Fashion,2589
975,C123F8E1Cc6f8Dd,"Blackwell, Frank and Harmon",http://www.mullen.com/,Montserrat,Universal impactful neural-net,1970,Biotechnology / Greentech,5689
976,ae8CD0Bb764fb4C,"Romero, Shaffer and Lang",https://charles.com/,American Samoa,Fully-configurable human-resource productivity,2006,Fundraising,6029
977,bBbB4CaADddfa9F,"Duran, Mcgrath and Roach",http://riley.org/,Ireland,Managed web-enabled database,1993,Packaging / Containers,7546
978,76ef499dCC713Dc,"Rowe, Wolf and Zimmerman",https://www.perez.net/,Lesotho,Realigned regional middleware,2015,Semiconductors,6601
979,E007E23D7AFDAf4,Hester PLC,http://www.kennedy-wallace.com/,Western Sahara,Assimilated impactful application,2002,Architecture / Planning,1361
980,8cBd30dec5F8459,Hubbard-Christian,http://www.nelson.com/,Tokelau,Business-focused upward-trending budgetary management,1975,Alternative Medicine,8756
981,dABa5CfEFa6EECe,"Benton, Parrish and Garza",https://joseph.com/,Belgium,Open-source asynchronous framework,1988,Writing / Editing,5026
982,BdD0a5B7Ac23Fb8,Adkins-Berry,http://www.haney.com/,Guinea-Bissau,Customer-focused zero-defect leverage,2001,Sports,3520
983,F4A7fF0ab76dE37,Khan-Levine,http://colon.com/,Holy See (Vatican City State),Self-enabling needs-based instruction set,2008,Sports,4192
984,D3B4bEC7fb235C8,"Rogers, Osborn and Hanna",https://www.kirby.biz/,Tajikistan,Enterprise-wide clear-thinking application,1973,Transportation,4195
985,10e606DF19cDEae,Hatfield Ltd,https://www.robertson-savage.com/,United States Minor Outlying Islands,Right-sized hybrid firmware,1997,Furniture,7936
986,40A2f7B5DEA0b1F,Jennings Ltd,http://www.garrison-joyce.com/,Macao,Progressive 4thgeneration hub,1987,Automotive,1071
987,b1Cf1f0aa4FeCCe,"Stein, Ray and Mann",https://costa-middleton.com/,United Kingdom,Automated analyzing hierarchy,2020,Fine Art,8070
